"num","team","total_points","total_notes","total_note_points","auto_notes","auto_points","teleop_notes","teleop_points","amp_notes","speaker_notes","amplified_notes","endgame_points","endgame_park_points","endgame_on_stage_points","endgame_harmony_points","endgame_trap_points","endgame_spotlight_points"
"3610","Islanders","14.3","4","11.5","1","7.3","3","6.4","1.6","2.4","0.7","0.7","0.38","0.4","-0.05","0","-0.03"
"4662","Byte Sized Robotics","14.3","3.9","11.3","1.4","7","2.5","4.6","-0.2","4.1","-0.2","2.7","0.3","2","0.29","0.1","0.03"
"6305","Stable Circuits","14.3","5.1","12.6","0.9","5.4","4.2","8","1.7","3.4","0.4","0.9","0.33","0.6","-0.03","0","0.04"
"8839","Shoshone Robotics","14.3","4.8","10.7","0.4","3.5","4.4","8.5","1.3","3.6","0.3","2.3","0.4","2","0.08","-0.2","-0.03"
"527","Red Dragons","14.3","3.4","11","0.7","5","2.7","7.4","1.5","1.9","1.2","2","0.32","1.3","0.22","0.2","-0.01"
"5549","Gryphon Robotics","14.3","4.9","12.7","0.9","4.7","4","8.3","1.8","3.1","0.7","1.3","0.8","0.6","-0.1","0","-0.01"
"7475","WIRED Team 7475","14.3","4.9","12.9","0.8","5.6","4.1","8.9","0.8","4","0.5","-0.2","0.51","-0.2","-0.15","-0.3","0.01"
"6085","Green Devil Bots","14.3","3.8","10.7","0.9","5.7","2.9","6.2","1.3","2.5","0.6","2.4","0.18","2.2","-0.02","-0.1","0.16"
"7137","Project 212","14.3","4.4","10.1","0.5","3.9","3.9","7.6","1.4","3.1","0.4","2.8","0.5","2.2","0.11","0","-0.02"
"3067","Robovikes","14.3","5.3","12.5","0.5","3.6","4.8","10","2.2","3.2","0.8","0.7","0.74","0.1","0.08","-0.2","-0.04"
"7153","Aetos Dios (Eagles of Zeus)","14.3","4.2","11.2","0.9","5.3","3.3","6.6","0.5","3.7","0.2","2.4","0.44","1.6","0.07","0.3","-0.04"
"9068","The Chargers","14.3","5.3","11.7","1.1","5.6","4.2","8.2","2.5","2.8","0.6","0.5","0.57","-0.1","-0.02","0","-0.04"
"6805","Cyber Jays","14.2","4.9","12.2","0.6","3.8","4.3","9.3","1.6","3.2","0.8","1.1","0.79","0.3","0.02","0","0.11"
"9602","CANINTECH","14.2","4.6","12.4","0.9","5.6","3.7","8.3","1.1","3.4","0.7","0.3","0.64","0","-0.1","-0.2","0"
"2224","RoboPhoenix","14.2","4.4","12.1","0.7","4.5","3.7","8.3","1.3","3.2","0.7","1.5","0.5","1.1","-0.1","0.1","-0.03"
"3324","The Metrobots","14.2","4.6","11.5","0.7","4.5","3.9","8.1","1.7","2.9","0.7","1.7","0.65","1.1","0.02","0","0.03"
"2344","The Saunders Droid Factory","14.2","4.2","10.9","0.5","2.8","3.8","8.6","1.1","3.1","0.8","2.8","0.23","2.1","-0.01","0.3","0.16"
"2340","Xcentrics -Mercy Robotics","14.2","3.9","12.5","1.3","6.6","2.7","6.7","1.1","2.8","0.8","1","0.27","0.4","0.05","0.2","0.04"
"3019","Firebirds","14.2","5","12.7","0.8","4.4","4.2","8.8","1.3","3.7","0.6","1","0.26","0.8","0.01","-0.1","-0.02"
"3267","Mariner Robotics","14.2","4.4","12.1","0.8","5.1","3.6","8.2","1.1","3.3","0.7","0.9","0.45","0.5","0.2","-0.2","-0.02"
"4918","The Roboctopi","14.2","4","9.8","0.4","3.6","3.6","8","0.9","3.1","0.5","2.7","0.16","2","0.37","-0.1","0.15"
"6390","Hephaestus","14.2","4","11.3","1.2","7.7","2.8","5.7","-0.1","4.1","0","0.8","0.53","0.2","0","0","0"
"4005","Hostile Gato Robotics","14.2","4.4","11.6","0.5","3.5","3.9","8.8","1","3.4","0.7","1.9","0.72","0.9","0.18","0.2","-0.04"
"4181","Quack Attack","14.2","4.6","11.9","0.8","5","3.9","8","1.7","3","0.7","1.2","0.5","0.6","0.15","-0.1","0.13"
"9567","StormBreakers","14.2","4.1","10.7","0.9","5.5","3.2","6.1","1.8","2.4","0.5","2.6","0.1","2.2","0.27","0.1","-0.06"
"8248","ChainLynx","14.2","4.9","11","0.6","4.6","4.3","8","0","4.8","-0.2","1.5","0.7","0.5","0.22","-0.2","0.28"
"2643","Dark Matter","14.2","4.8","12.8","0.9","5.2","3.9","8.3","2.1","2.6","0.9","0.7","0.92","-0.1","-0.08","0","-0.03"
"4744","Ninjas","14.2","4.8","10.5","0.7","4.4","4.1","7.4","2.7","2.1","0.6","2.4","0.18","2","0.03","0.2","0"
"271","Mechanical Marauders","14.1","4.6","11.6","0.7","4.6","3.9","8.1","0.3","4.3","0.2","1.4","0.78","0.3","0.15","0","0.22"
"3026","Orange Crush Robotics","14.1","4.9","11","0.2","2.5","4.6","9.8","0.9","3.9","0.5","1.8","0.75","1","0.1","-0.1","0.01"
"7064","Voltron Robotics","14.1","5.3","12.8","0.8","4.7","4.5","8.8","1.3","4","0.4","0.7","0.59","0.3","-0.01","-0.2","-0.04"
"7247","Error 404","14.1","3.8","11.4","0.4","3.1","3.4","9.3","1.2","2.6","1.3","1.7","0.65","0.8","0","0.2","0.04"
"1721","Tidal Force","14.1","4.5","10.8","0.8","4.4","3.8","7","1.5","3.1","0.3","2.8","0.17","2.2","0.33","0","0.07"
"980","ThunderBots","14.1","4","10.7","0.6","4.4","3.5","7.9","0.8","3.2","0.6","1.8","0.53","1.4","0.06","-0.1","-0.04"
"484","Roboforce","14.1","3.8","10.2","0.8","5","2.9","6.2","1","2.8","0.4","2.9","0.27","2","0.21","0.4","0.04"
"6566","Battering Rams","14.1","3.9","10.9","0.9","5.7","3","6.6","0.7","3.2","0.4","1.8","0.39","1.1","-0.05","0.3","0.1"
"1847","W.R.A.T.H (Wyandotte Roboti...","14.1","3.6","10.2","0.7","4.7","2.9","6.8","1.3","2.3","0.8","2.5","0.56","1.6","0.11","0.2","0.11"
"486","Positronic Panthers","14.1","3.8","10.3","0.8","5.3","3","6.2","0.7","3","0.4","2.5","0.38","1.8","0.09","0.3","0"
"5229","Heritage Hawkbots","14.1","4.9","12.1","0.6","3.8","4.4","9.4","2.1","2.8","0.9","0.8","0.34","0.6","-0.1","0","0.02"
"6487","Clockwork Knights","14.1","5","11.3","0.4","2.6","4.7","9.3","1.9","3.1","0.6","2.2","0.65","1.2","0.09","0.2","-0.02"
"9455","STEAM Syndicate FRC","14.1","2.9","10.1","1.3","8.2","1.6","3.5","0.5","2.4","0.3","2.4","0.25","1.5","0.11","0.6","-0.03"
"3275","The Regulators","14","5.1","12.2","0.9","5.9","4.2","7.9","0.5","4.6","0","0.3","0.78","-0.2","-0.1","-0.2","-0.02"
"5588","Reign Robotics","14","4.2","11.5","1.1","6.5","3","5.9","0.9","3.3","0.2","1.7","0.42","1.3","-0.1","0.1","0"
"3526","PrepaTec - Blue Ignition","14","5.2","12.1","0.5","3.4","4.7","9.5","0","5.2","0.1","1.1","0.69","0.5","-0.04","-0.1","0.01"
"6367","The ElectroLights","14","3.2","9.3","0.9","6.4","2.3","4.8","0.6","2.6","0.3","2.8","0.55","1.7","0.34","0.2","0.03"
"9450","Velocity Raptors","14","4.5","10.1","0.9","4.6","3.5","7.5","2.4","2","0.7","2","0.32","1.5","0.03","-0.1","0.17"
"5876","ARTEMIS","14","3.9","10.3","1","6.2","2.9","5.3","1.8","2","0.5","2.5","0.08","2.6","0.07","-0.3","0.09"
"6024","R Factor","14","4.1","12","1.3","7.9","2.8","5.6","-0.2","4.2","0","0.5","0.62","-0.1","-0.01","0","0"
"2550","Skynet","14","4.4","10.8","0.7","4.1","3.8","7.4","2","2.4","0.6","2.5","0.34","1.9","0.22","0","0.05"
"677","Murphy's Outlaws","14","4","10.6","1","6.2","3","5.6","0.4","3.6","0","2.3","0.45","1.4","0.06","0.1","0.29"
"4990","Gryphon Robotics","14","3.8","10.8","0.8","5.2","3","6.6","1.5","2.3","0.7","2.2","0.21","1.9","0.1","0","0.03"
"7504","CyBearBots","14","4.5","11.5","0.9","6.2","3.6","7","0.9","3.6","0.3","0.8","0.51","0.4","0.03","-0.1","0.03"
"4809","Black Knight Robotics","14","4","10.4","0.8","5.9","3.2","6.3","0.3","3.7","0.1","1.8","0.22","1.7","0.01","-0.2","0.05"
"6434","Bossley Park High School","14","4.3","11.2","0.6","3.9","3.7","8.4","1.1","3.2","0.7","1.6","0.13","1.6","0.07","-0.2","-0.05"
"9508","MOGUERA","14","3.9","10.2","0.7","4.5","3.2","6.9","1","2.9","0.5","2.6","0.4","1.9","0.22","0","0.05"
"9674","Trojan Power Robotics","14","4.1","10.9","1.1","7.2","3","5.7","0.2","3.9","0","1.1","0.48","0.5","0.1","0","0.07"
"6706","GOLEM","14","4.9","10.5","0.4","3.6","4.4","8.3","0.6","4.3","0","2.1","0.5","1.5","-0.03","0.1","0.05"
"9044","TeraViks","14","4.2","10.5","0.7","4.6","3.6","7.4","0.5","3.7","0.2","2","0.27","1.7","-0.06","0","0.06"
"6694","INNOBOTICS","13.9","4.2","11.8","1.1","6.4","3","6","1.3","2.9","0.4","1.6","0.5","0.8","-0.02","0.2","0.05"
"8115","Platinum Peacocks","13.9","4.1","11.2","1.1","7.2","3","5.7","0.7","3.4","0.1","1.1","0.79","0.3","0.03","0","-0.06"
"8423","Next Express","13.9","4.4","11","0.9","5.5","3.6","6.9","1.1","3.3","0.3","1.5","0.4","1","0.05","0.2","-0.04"
"8546","Linebreak","13.9","5","12.3","0.6","3.5","4.4","9.4","1.5","3.5","0.7","1","0.55","0.7","-0.06","-0.1","-0.05"
"3007","Robotitans","13.9","3.9","10.8","1.2","6.8","2.7","4.9","1","2.9","0.2","2.2","0.52","1.4","0.09","-0.1","0.18"
"8086","Robo Warriors","13.9","4.9","12.7","0.9","5.1","3.9","8","1.3","3.6","0.5","0.9","0.76","0.2","0","0","-0.03"
"8352","Code Gold","13.9","4.4","11.8","1","5.5","3.3","6.6","0.7","3.7","0.2","1.8","0.23","1.3","0.16","0","0.04"
"378","The Circuit Stompers","13.9","3.8","10.6","0.7","4.5","3","6.9","1","2.7","0.6","2.5","0.59","1.6","-0.03","0.3","0.03"
"9662","Valley Lutheran High School...","13.9","4.6","10.9","0.8","4.9","3.8","7.2","0.4","4.2","0","1.8","0.77","1.1","0.02","0","0"
"2450","Wind Chill","13.9","4.5","11.9","0.6","4","4","9.1","1.8","2.8","1","0.8","0.9","0","-0.01","-0.1","0.05"
"9038","SF UNITY","13.9","4.4","12.2","1.4","8.4","3","5.3","0.2","4.2","-0.2","0.2","0.75","-0.2","-0.02","-0.3","0"
"5298","E-TECH CHARGERS","13.9","5.2","12.2","0.6","3.2","4.6","9.3","1.7","3.5","0.6","1.4","0.56","0.7","-0.01","0","0.16"
"9305","Mont","13.9","5.5","12.3","0.4","3","5.1","10.3","0.3","5.1","0.2","0.6","0.65","0.1","0.01","-0.1","-0.03"
"9474","3R (Red River Resistance)","13.8","4.2","9.3","0.4","4.3","3.7","7.1","1.2","2.9","0.3","2.5","-0.01","2.2","0.12","0","0.22"
"3975","Les Dragons","13.8","3.8","10.1","0.8","6.1","2.9","6","1.1","2.7","0.4","1.8","0.88","1","-0.01","-0.1","-0.02"
"4537","RoboRoos","13.8","4.6","11.5","0.7","5","3.9","7.8","0.9","3.7","0.3","1","0.53","0.4","-0.03","0.2","-0.01"
"7772","The Lucky 7's","13.8","3.6","10.3","1.2","7.3","2.5","4.6","0","3.6","-0.1","2","0.43","1.5","-0.07","0.1","-0.02"
"2619","The Charge","13.8","3.4","9.7","0.6","4.4","2.8","6.9","1.4","2","0.9","2.5","0.59","1.5","0.17","0","0.2"
"7692","Beach Bums  7692","13.8","4.4","10.9","0.5","3.6","3.9","8.4","2.2","2.2","0.9","1.7","0.41","1.1","0.14","0","0.09"
"4013","Clockwork Mania","13.8","4.6","11.5","0.5","4","4.1","8.9","0.9","3.7","0.6","0.9","0.85","0.2","0","-0.1","-0.03"
"9112","RoboRavens","13.7","4.1","11.6","0.6","4.3","3.5","8.7","1","3.1","0.9","0.6","0.6","0.1","-0.02","0","-0.03"
"7413","Plus Ultra","13.7","5.1","12.6","0.6","3.4","4.5","9.4","0.9","4.2","0.5","1","0.37","0.4","0.01","0.1","0.05"
"2227","Tigers","13.7","4.2","10.8","1.2","7.4","3","4.7","0.7","3.5","-0.2","1.5","0.37","1.2","-0.02","0","0"
"2559","Normality Zero","13.7","3.4","9.7","0.6","4.7","2.8","6.5","1","2.4","0.7","2.5","0.33","1.9","0.07","0.1","0.17"
"2635","Lake Monsters","13.7","4.4","10","0.7","4.6","3.7","6.6","1.6","2.8","0.3","2.5","0.53","1.5","0.12","0.3","0.08"
"7577","VELABOTS - Peñoles","13.7","5.6","13","0.6","3.5","5","9.8","1.5","4.1","0.5","0.4","0.27","0.2","-0.01","0","-0.03"
"1836","The MilkenKnights","13.7","6.1","11.4","1","4.5","5.1","9","4.5","1.6","0.8","0.2","0.57","0.1","-0.04","-0.4","-0.02"
"5331","Lightning Bots","13.7","3.7","11.5","1","5.9","2.7","6.7","1.1","2.6","0.8","1.1","0.33","0.9","-0.02","-0.1","0"
"5486","Robotic Turmoil","13.7","5.2","12.3","0.5","3.3","4.7","9.9","1.5","3.6","0.7","0.5","0.57","0","-0.08","0","0.01"
"9046","SESI SENAI BBTECH","13.6","4.4","11.9","0.8","5","3.6","7.9","-0.1","4.5","0.2","0.8","0.56","0.2","-0.01","0","-0.01"
"8732","Trinity Force","13.6","4.6","12.1","1","6.3","3.6","7.3","0.6","4","0.2","0.1","0.57","-0.5","-0.09","0.2","-0.06"
"8016","Eco Robotics","13.6","3.5","10.6","1","6.6","2.5","5.5","0","3.5","0.2","1.6","0.43","1.3","-0.08","-0.1","0.07"
"991","BroncoBots","13.6","3.8","10.9","0.9","5.8","2.9","6.3","0.7","3.1","0.4","1.5","0.43","0.8","-0.01","0.1","0.23"
"6998","Unipards","13.6","4.5","12.4","0.9","5.2","3.6","8","1.4","3.1","0.7","0.4","0.85","-0.1","-0.08","-0.2","-0.05"
"9462","Toefur's Titans","13.6","3.4","11","1.1","6.7","2.3","5.4","1","2.5","0.6","1.6","0.73","0.6","0.12","0.2","-0.02"
"7509","Brainstorm Robotics","13.6","3.2","10.7","1.4","7.6","1.9","3.9","0.6","2.6","0.2","2.1","0.63","1.4","0.18","-0.2","0.1"
"501","The PowerKnights","13.6","4","9.5","0.4","3.1","3.6","7.7","0.8","3.2","0.4","2.8","0.22","2","-0.02","0.6","0.01"
"2813","Gear Heads","13.6","4.6","12.7","1.3","7.3","3.4","6.5","0.6","4","0.1","-0.2","0.29","-0.3","-0.15","0.1","-0.08"
"308","Monsters","13.6","4.1","9.8","0.7","5","3.4","6.4","1","3.1","0.2","2.2","0.49","1.6","0.02","0","0.08"
"291","CIA - Creativity In Action","13.6","4.4","11.9","0.9","5.4","3.5","7.2","0.5","3.9","0.3","1","0.33","0.8","0.1","-0.2","-0.05"
"4782","PrepaTec - Borrebots","13.5","4.4","11.2","0.8","5.7","3.6","7.2","1.5","2.9","0.5","0.6","0.61","0.1","0","-0.1","0"
"8105","Apollo Black Cat - Peñoles","13.5","4.4","11.5","0.8","4.9","3.6","7.4","0.2","4.2","0.1","1.3","0.57","0.7","-0.03","0","-0.01"
"9212","Infinity Dogs","13.5","4.3","11.6","0.8","5.3","3.5","7.5","1.6","2.7","0.7","0.7","0.84","-0.1","-0.01","0","0.03"
"1389","The Body Electric","13.5","4.2","10","0.3","2.9","3.9","8.4","1.4","2.8","0.7","2.3","0.39","1.7","-0.01","0.1","0.14"
"4619","HawkBots","13.5","4.4","11.7","0.8","5.2","3.6","7.6","1.1","3.4","0.5","0.8","0.39","0.5","0","-0.1","-0.06"
"709","Femme Tech Fatale","13.5","3.5","10.5","0.7","4.8","2.8","6.9","0.9","2.6","0.8","1.8","0.51","1.3","0.1","0","-0.07"
"9001","Delta Force","13.5","4","10.9","0.6","3.7","3.4","7.9","-0.1","4.1","0.3","1.9","0.6","1.4","-0.02","0","-0.01"
"9618","Tronarchs","13.5","3.8","10.4","0.6","4.7","3.1","7.3","0.7","3.1","0.6","1.5","0.64","0.9","0.14","-0.2","-0.04"
"4512","Otter Chaos","13.5","4.4","13","1.1","5.9","3.3","7.4","1.2","3.3","0.6","0.2","0.78","-0.3","-0.17","-0.1","-0.04"
"7072","O.G.R.E. (Opelika's Greates...","13.5","4","9.8","0.4","3","3.6","7.8","0.5","3.5","0.3","2.8","0.4","1.8","0.01","0.4","0.12"
"2673","Tenacious Technicians","13.5","3.1","9.6","0.9","6.1","2.2","5","-0.1","3.2","0.2","2.4","0.38","1.9","0.18","0","-0.02"
"5253","Bigfork Backwoods Bots 5253","13.5","4.3","10.9","0.9","6","3.5","6.4","1.5","2.9","0.3","1.1","0.77","0.3","0.05","-0.1","0.09"
"6064","IstanBULLS","13.5","4.8","11.5","0.4","2.7","4.4","9.5","0.9","3.9","0.5","1.3","0.43","0.8","0","0.2","-0.03"
"9082","No Limit","13.5","4.4","8.7","0.3","3.2","4.1","7.3","2.4","2","0.5","3","0.31","2.4","0.19","0.1","0.03"
"3049","BremerTron","13.4","4.1","9.6","0.4","3.2","3.6","7.4","1","3.1","0.4","2.8","-0.02","2.6","0.12","0.1","-0.03"
"9578","Player One","13.4","3.9","10.1","0.8","5.5","3.1","5.9","0.6","3.3","0.1","2","0.4","1.6","-0.03","0","0.15"
"447","Team Roboto","13.4","4.3","10.2","0.2","1.7","4.1","9.3","0.9","3.4","0.7","2.3","0.41","1.4","0.26","0.1","0.12"
"9180","GHS Robotics - Ursa Major","13.4","5.5","11.1","0.5","4.1","5.1","9","3.5","2","0.8","0.3","0.96","-0.5","-0.01","-0.1","-0.02"
"7906","Underdogs","13.4","3.8","10","0.3","2.7","3.4","8.2","0.3","3.5","0.6","2.4","0.25","1.9","0.29","-0.1","0.07"
"4050","Biohazard","13.4","3.7","10","0.8","5.7","2.9","6.1","0.5","3.2","0.2","1.7","0.5","0.8","-0.02","0.4","-0.03"
"1555","Cryofrost","13.4","4.6","11.7","0.7","5.3","3.8","8","0.4","4.1","0.3","0.1","0.86","-0.4","-0.12","-0.2","-0.07"
"5683","R.A.V.E.N.","13.4","3.6","10.3","0.8","5.2","2.8","6.3","0.3","3.3","0.3","1.9","0.26","1.5","0.09","0","-0.01"
"6079","JET SET","13.4","4.4","11.5","0.9","5.3","3.5","7","0.6","3.8","0.2","1.1","0.92","0.2","-0.09","0","0.02"
"9635","Cyber Rabbit","13.4","4.7","11","0.7","4.7","4","7.8","1.1","3.6","0.3","0.8","0.37","0.6","-0.06","-0.1","-0.03"
"6705","WildCat 5e","13.3","5","11.5","0.2","1.9","4.8","10.5","1.5","3.5","0.8","0.8","0.67","0.1","0","0","0.07"
"1554","Oceanside Kraken","13.3","4.3","12.6","1.1","6.1","3.2","7","1.7","2.6","0.8","0.2","0.71","-0.3","-0.12","0","-0.07"
"4723","Prepa Tecmilenio - EARTH - ...","13.3","4.4","10.1","0.4","2.7","4","8.3","0.5","3.9","0.3","2.3","-0.17","2.4","0","0","0.05"
"5788","Eagle Spec Ops","13.3","4.9","11.6","0.6","4.7","4.2","8.5","0.6","4.3","0.2","0","0.6","-0.5","-0.01","0","-0.04"
"5826","Avis Automata","13.3","4.3","10.6","0.7","4.8","3.6","7.5","1.7","2.6","0.6","1","0.55","0.4","0.05","0.1","-0.03"
"6113","M.A.R.C. 1","13.3","3.6","9.5","0.5","3.9","3.1","7","1.1","2.4","0.7","2.4","0.3","1.9","-0.07","0.3","0.07"
"8179","Robo Falcons","13.3","4.3","10.9","0.9","6.4","3.4","6.3","1.8","2.5","0.4","0.6","0.67","0.1","-0.22","0","0.06"
"3300","Midwest WARRIORS","13.3","4.2","10.5","0.5","3.4","3.8","8.1","0.7","3.6","0.4","1.7","0.3","1.6","0.01","-0.1","-0.06"
"7054","SC Sailors","13.3","3.7","10.6","1.2","7.1","2.5","4.8","0.6","3.1","0.1","1.4","0.55","0.6","0.05","0.1","-0.01"
"9139","Reserve Robotics","13.3","3.8","10.6","1","6","2.7","5.6","1","2.8","0.3","1.7","0.29","0.5","-0.02","0.9","-0.01"
"9706","R^3   (Redwood Ranger Robot...","13.3","4.9","10.3","0.5","4.7","4.4","7.7","3.2","1.7","0.7","0.9","0.39","0.2","0.13","0.1","0.07"
"5150","Hybrid Hornets","13.2","4.3","11.9","1","5.9","3.3","7.3","0.7","3.6","0.4","0.2","0.9","-0.7","-0.06","0","0"
"9134","Prepa Tecmilenio - DEVOLT","13.2","3.5","10.8","1.1","6.9","2.4","5.1","1","2.5","0.5","1.3","0.51","0.4","0.05","0.2","0.09"
"9569","Milliken Mills Silver Knights","13.2","4.1","10.3","0.6","4.3","3.5","7.5","1","3","0.5","1.4","0.62","0.9","0.01","-0.1","-0.07"
"1647","Iron Devils","13.2","3.8","10.7","1.1","6.5","2.7","5.1","0.3","3.5","0","1.7","0.27","1.2","0.08","0.1","0.1"
"5480","FYRE","13.2","5.3","10.7","0.3","3.3","5","9.2","2.7","2.7","0.6","0.7","0.71","0.1","-0.01","-0.1","-0.01"
"854","Iron Bears","13.2","4","9.8","0.6","4.8","3.3","6.6","0.3","3.7","0.1","1.8","0.22","1.7","-0.04","0","-0.04"
"1735","Green Reapers","13.2","3.5","11.1","1.3","7.4","2.3","4.8","1.2","2.4","0.5","1","0.55","0.4","0.28","-0.1","-0.08"
"3329","Wildbots","13.2","4.1","10.8","1","5.7","3.1","6","1.3","2.8","0.4","1.4","0.4","0.8","0.04","0.1","0.05"
"5016","Huntington Robotics","13.2","4.2","11.2","0.8","5","3.3","7","0.4","3.7","0.2","1.2","0.26","0.9","0.03","-0.1","0.12"
"3944","All Knights","13.2","4.2","10.6","1.1","6.4","3.1","5","0.8","3.4","-0.1","1.9","0.25","1.5","0","0","0.14"
"7472","R2 Jesu Robotics","13.2","3.2","9.5","1","5.9","2.2","4.7","0.4","2.8","0.2","2.6","0.18","2.1","0.25","0","0.07"
"7224","RoboDrakens","13.1","3.1","9.1","1.2","8.2","1.9","3.1","0.5","2.6","0","1.8","0.33","1.4","0.1","0","0"
"5314","Ice Bots","13.1","4.5","10.9","0.8","5.3","3.7","6.6","0.6","4","0","1.2","0.64","0.6","-0.04","-0.1","0.02"
"5607","Team Firewall","13.1","3.9","10.4","1","6.7","2.9","5.2","0.9","3","0.1","1.2","0.65","0.4","-0.02","0","0.16"
"9021","uSELESScASE","13.1","4.6","11.7","0.8","4.5","3.7","7.6","0.6","4","0.2","1.1","1.1","0","0","0","-0.02"
"8742","Argyll Attack","13.1","3.8","10.5","1","6.4","2.8","5.5","1.2","2.6","0.3","1.3","0.41","1.1","-0.07","-0.2","0.04"
"203","SOUPERBOTS","13.1","2.5","8.6","0.9","6.3","1.6","4","0.3","2.2","0.4","2.8","0.52","1.7","0.32","0.3","-0.02"
"4994","Kingston Robo-Cards","13.1","4.2","9.6","0.4","2.8","3.8","7.7","1.1","3.1","0.4","2.6","0.27","2","0.22","0","0.03"
"6070","Gryphon Machine","13.1","4.3","11.2","1","5.6","3.3","6.2","0.5","3.8","0","1.3","0.34","1","-0.05","-0.1","0.07"
"5212","TAMSformers Robotics","13.1","3.8","10.8","0.7","4.6","3.1","7.2","2","1.8","1","1.3","0.68","0.6","0","-0.1","0.05"
"8531","TermiKnightors","13.1","4","10","0.6","4","3.5","7.2","0.7","3.3","0.3","1.8","0.5","1.2","0.13","0","0.07"
"4761","The Robockets","13.1","4.5","11.3","0.7","4.3","3.8","7.9","0.9","3.6","0.4","0.9","0.66","0.2","-0.05","0","-0.02"
"8397","Astrobots","13.1","4","9.7","0.5","3.5","3.5","7.4","1.2","2.8","0.5","2.3","0.12","2","0.14","0","-0.05"
"1700","Gatorbotics","13.1","4.8","9.8","0.9","4.8","3.9","6.5","2.3","2.5","0.2","1.7","0.23","0.7","0.04","0.9","-0.09"
"9710","Discovery PolyBotz","13","4.7","11.5","0.4","2.8","4.3","9.5","2.2","2.5","1.1","0.7","0.63","0.3","-0.17","0","-0.04"
"9459","SESI SENAI RPRT HAWKS","13","4","10.4","0.8","5.5","3.2","6.4","-0.4","4.4","-0.1","1","0.46","0.5","0","0","0.08"
"1071","Team MAX","13","5.1","12","1.1","5.9","4","6.6","2.4","2.7","0.3","0.5","0.85","0.1","-0.16","-0.2","-0.05"
"9034","The Space Dolphins","13","3.6","10.6","1","5.6","2.6","5.8","0.2","3.4","0.2","1.6","0.57","1.1","-0.02","0","0"
"9586","Anglebotics","13","4.9","12.8","0.4","3.2","4.5","10.5","1.3","3.6","1","-0.7","0.82","-0.7","-0.11","-0.7","-0.09"
"9771","Frankfort Panthers","13","4.5","10.1","0.3","3.2","4.2","8.6","1.8","2.7","0.7","1.2","0.68","0.5","-0.12","0.1","0.05"
"7417","Bionic Bombers","12.9","3.7","9.3","0.7","4.8","3","6","1.1","2.6","0.4","2.1","0.23","1.5","-0.04","0.3","0.11"
"204","Eastern Robotic Vikings","12.9","3.2","9.2","0.8","5.8","2.4","5.1","0.7","2.5","0.3","2.1","0.37","1.7","0.13","-0.2","0.03"
"339","Kilroy Robotics","12.9","4.8","9.6","0.7","4.9","4.1","6.5","2.5","2.3","0.2","1.5","0.31","1.2","0.12","-0.1","-0.02"
"8564","Disco Ducks","12.9","4.1","10.8","0.6","3.8","3.5","7.8","0.9","3.2","0.6","1.4","0.51","0.9","-0.06","0","0.03"
"6620","The Northmengineers","12.9","3.6","9.5","0.8","5.4","2.8","5.5","0.7","2.9","0.2","2","0.37","1.5","0.1","0","0.08"
"8711","The Midnight Ostrich Runners","12.9","3.9","10","0.7","4.3","3.3","6.6","0.9","3","0.3","2","0.41","1.3","0.18","0.2","-0.04"
"8880","Terra Cyborg","12.9","3.5","8.9","0.7","4.8","2.7","5.2","1","2.5","0.2","3","0.27","2.1","0.1","0.5","0.04"
"2978","Cavaliers","12.9","3.2","9.1","0.8","5.5","2.4","5.1","0.5","2.7","0.3","2.3","0.6","1.1","0.12","0.5","-0.01"
"8140","RoboManiacs","12.9","4.1","12.2","1.2","6.4","2.9","6.3","1.2","2.9","0.6","0.2","0.85","-0.5","-0.14","0.1","-0.05"
"3848","Bots in Shining Armour","12.9","4.3","10.8","0.5","3.9","3.7","8.2","1","3.2","0.6","0.8","0.84","0.2","-0.04","-0.2","-0.05"
"6863","Squirrels","12.9","3.5","10.1","0.8","4.8","2.7","6.4","0.8","2.7","0.6","1.7","0.76","0.8","-0.03","0.1","0.02"
"217","ThunderChickens","12.9","4.4","10.5","0.5","4.3","3.8","7.9","0.2","4.1","0.1","0.6","0.52","0.3","-0.04","-0.1","-0.04"
"2352","Metal Mayhem","12.8","4.3","11.8","0.9","4.8","3.5","7.5","1","3.3","0.5","0.5","0.84","-0.4","-0.03","0.1","-0.03"
"3117","Harfangs","12.8","3.7","8.5","0.5","4.6","3.2","6","1.1","2.6","0.2","2.3","0.58","1.4","-0.07","0.4","0.03"
"4930","Electric Mayhem","12.8","4.8","9.7","0.5","3.5","4.3","8.1","3.3","1.5","0.8","1.3","0.82","0.3","-0.05","0","0.2"
"9600","X-Flare Robotics","12.8","3.7","10.3","0.9","6","2.8","5.6","0.5","3.2","0.2","1.2","0.52","0.8","-0.07","-0.1","-0.02"
"9088","NASA's Mark Infinity","12.8","3.9","10.4","0.8","5.5","3.1","6.5","0.3","3.6","0.2","0.8","0.84","0.2","-0.06","-0.1","0.01"
"9484","Robot's District","12.8","3.2","9.4","1.1","6.7","2.1","3.9","0.7","2.6","0.1","2.3","0.68","1.1","0","0.3","0.14"
"3137","T-Birds","12.8","3.6","9.3","0.9","6.2","2.8","5.1","1.2","2.4","0.2","1.5","0.67","0.5","-0.01","0.2","0.14"
"5881","TVHS Dragons","12.8","4.5","11","0.6","3.9","3.9","8.1","0.5","4","0.2","0.8","0.63","0.3","-0.09","0","-0.04"
